44,화자,intent,subintent,question,answer,q_entity,a_entity,용어사전,지식베이스,교통
45,상담사,구비서류,차량용도,개인이구요 건설 기계는 아니신가요,예 승용찹니다.,"개인, 건설 기계, ","승용차, ","건설 기계/건설기계차량, 승용차/승용차, ","걸설 기계/차량용도/종류,",차량등록
45,민원인,구비서류,,인감증명서 일반으로 띠면 되는 겁니까?,네 맞습니다.,"인감증명서, 일반",,"인감증명서/인감증명서, 일반/일반, ",,차량등록
45,민원인,구비서류,,등록증 사본 됩니까? 여보세요,원래는 원본을 가지고 오셔야 합니다. 사본에 대해서 어 가지고 와도 되는지 여쭤보신다면 담당자와 문의해 보셔야 합니다. 네 전화번호 칠사구에 일공삼삼 그리고 삼사번입니다.,"등록증, 사본","원본, 사본, 담당자, 문의, 전화번호, 칠사구에 일공삼삼, 삼사번, ","담당자/실무 담당자, 전화번호/연락처, ",,차량등록
45,민원인,장소,,예 안녕하세요? 그 차량 이전 좀 할려고 하는데요 그 대군데 그쪽으로 가서 해야 되는 게 맞죠.,서류가 그 오시는 분 두 분 다 이제 각각 본인 신분증이랑 차량 등록증이랑 그리고 차 받으시는 매수인 앞으로 책임보험 가입하시고 그리고 어 자동차 주행거리 확인하신 상태에서 그 차량의 압류건이랑 지방세 전부 다 해지해 주셔야지 이전 등록 가능합니다. 네 서류 이렇게 가지고 오시면은 당일날 이전 등록 가능합니다.,"차량 이전, ","서류, 두 분, 본인, 신분증, 차량 등록증, 매수인, 책임보험, 가입, 자동차 주행거리, 확인, 압류, 지방세, 해지, 이전 등록, 가능, 서류, 당일, 이전 등록, 가능, ","서류/구비서류, 두 분/두명, 본인/본인, 신분증/신분증, 차량 등록증/차량등록증, 매수인/매수인, 책임보험/자동차보험, 자동차 주행거리/주행거리, 압류/압류, 서류/구비서류, 당일/당일, ",,차량등록
45,상담사,구비서류,차량번호,네 쌤님 차번호 알고 계시면은 불러주시겠습니까?,이십칠 저의 팔팔팔사요,차번호,"이십칠 저의 팔팔팔사, ","차번호/차량번호, ","이십칠 저의 팔팔팔사/차량번호/번호,",차량등록
45,상담사,구비서류,이름,네 현재 차주분 성함이 어떻게 되십니까?,임승민이요,"차주분, 성함","임승민, ","차주분/차주, 성함/이름, ","임승민/이름/이름,",차량등록
45,상담사,구비서류,개인간 이전 여부,예 확인되셨구요 이차량 개인 간에 이전하시는 거 맞습니까?,네,"차량, 개인, 이전, ",,"차량/차량, ",,차량등록
45,상담사,구비서류,방문인,네 혹시 매수인이랑 매도인 두 분 중에 방문 누가 가능하십니까?,아 둘이 같이 가요,"매수인, 매도인, 두 분, 방문","둘, ","매수인/매수인, 두 분/두명, 방문/내방, ","매수인/방문인/관계,매도인/방문인/관계,",차량등록
45,민원인,구비서류,,그 뭐지 주행거리 확인은 뭐 어떤 식으로 해야 되죠. 그냥,그 주행거리 기재 사항이기 때문에 그냥 뭐 간단하게 메모하시거나 사진 찍어오시면 됩니다.,주행거리,"주행거리, 기재, 메모, 사진, ","주행거리/주행거리, 주행거리/주행거리, 기재/기입, ",,차량등록
45,민원인,등록/이전 확인,,다름이 아니고 차량 등록 확인 좀 할 수 있겠습니까? 제가 누구한테 부탁했는데 등록이 확실히 됐는지 확인 좀 좀 할려고 그러거덩요,그렇게 등록되어 있습니다.,"차량, 등록, 확인, 부탁, 등록, 확인, ","등록, ","차량/차량, ",,차량등록
45,상담사,등록/이전 확인,차량번호,예 알겠습니다. 혹시 차량 번호 몇 번이십니까?,사십이 너구리 할 때 너 칠팔팔구,차량 번호,"사십이 너 칠팔팔구, ","차량 번호/차량번호, ","사십이 너 칠팔팔구/차량번호/번호,",차량등록
45,상담사,등록/이전 확인,차량명,케이파이브 차량 맞습니까?,네 맞습니다.,"케이파이브, 차",,"차/차량, ","케이파이브/차량명/이름,",차량등록
45,상담사,등록/이전 확인,이름,아 네 변경하신 명의자분 성함이 어떻게 되십니까?,김수형,"명의자분, 성함, ","김수형, ","성함/이름, ","김수형/이름/이름,",차량등록
45,상담사,등록/이전 확인,생년월일,주민번호 앞 자리는 어떻게 되십니까?,팔공오일오,"주민번호, 앞 자리","팔공오일오, ","주민번호/주민등록번호, ","팔공오일오/생년월일/날짜,",차량등록
45,민원인,소유권한,,네 여 차량 엘피지 차량인데 일반 배기량 되는지 확인 좀 해 주세요,어 저희가 원본사에 있는 내용으로 확인 해서 안내해 드리고 있기 때문에 차후에 선생님께서 원본을 한번 더 확인하시는 게 가장 정확하실 거고요 지금 원본의 내용으로는 어 이 지금 오년 이상 추가된 내역으로 장애 그 일반인에게 이전할 수 있는 차량으로 확인되고 있습니다.,"차량, 엘피지, 차량, 일반 배기량","원본, 안내, 확인, 오년, 추가, 내역, 장애, 일반인, 이전, 차량, 확인, ","차량/차량, 차량/차량, 차량/차량, ","엘피지/특수차량/종류,",차량등록
45,상담사,소유권한,차량번호,네 확인 후 안내해 드리겠습니다. 차량번호가 몇 번입니까?,으흠 육십이 누의 육사구하나,차량번호,"육십이 누의 육사구하나, ","차량번호/차량번호, ","육십이 누의 육사구하나/차량번호/번호,",차량등록
45,상담사,소유권한,차량명,차량 이름이 어떻게 됩니까?,엔에프 소나타,"차량 이름, ","엔에프 소나타, ",,"엔에프 소나타/차량명/이름,",차량등록
45,상담사,소유권한,연식,네 몇 년식으로 되어 있습니까?,네,"년, ",,,,차량등록
45,상담사,소유권한,처리날짜,등록한 연월은 몇 년도입니까?,어 거 정확하게 모르겠는데요 거 조회하면 안 나와요,"등록, 연월, 년, ","조회, ",,,차량등록
45,상담사,소유권한,차량명,현재 이 차의 상호가 어떻게 됩니까?,으흠 저도 이거 경매차거든요 ///로 되어 있을 거예요,"차, 상호, ","경매차, ","차/차량, 경매차/경매차, ",,차량등록
45,민원인,감면/면제 대상,,어 저기 집에 차량이 한 대 있는데요 그 인제 세 번째 아이가 이번 시월에 태어나게 돼서 차량을 한 대 더 구입할려고 하는데요 시월 넘어서요 그러면 두 번째 차량에 대해서 그 취등록세 혜택을 받을 수 있나요,네 선생님 가능하구요 일단은 한 세대상에 한 대 정도 감면이 가능하기 때문에 이번에 자 새로 오신 차 구입하실 거고 또 아이가 태어나시는 고 이후에 인제 등록하시는 거기 때문에 어 이 짐 등록하시는 차량에 대해서 취등록세 감면 가능합니다.,"집, 세 번째, 아이, 시월, 두번째, 차량, 대, 구입, 차량, 취등록세, 혜택, ","한 세대, 한 대, 감면, 가능, 차, 구입, 아이, 이후, 등록, 차량, 취등록세, 감면, 가능, ","아이/자제, 차량/차량, 구입/매입, 차량/차량, 취등록세/취등록세, 차/차량, 구입/매입, 아이/자제, 차량/차량, 취등록세/취등록세, ",,차량등록
45,상담사,감면/면제 대상,생년월일,선생님 지금 현재는 그니까 첫째 아이가 나이가 어떻게 됩니까?,네 살이요,"현재, 첫째, 아이, 나이, ","네 살, ","아이/자제, 네 살/네살, ","네살/생년월일/날짜,",차량등록
45,상담사,감면/면제 대상,감면대상,아 그러시면 선생님 네 살인데 인제 자녀가 이제 세 명이 되시는 겁니까?,네,"네 살, 자녀, 세 명, ",,"네 살/네살, 자녀/딸, ",,차량등록
45,민원인,감면/면제 대상,,아 자동차가 한 대 있는데도 그거 면제를 받을 수 있는 건가요,그렇기 때문에 어 만약에 신차를 구입하시고 어 등록을 원하신다면 세 세대당 한 대 정도는 감면이 가능하기 때문에 그 감면하시는 데는 문제가 없으세요,"자동차, 한대, 면제","신차, 구입, 등록, 세대, 한 대, 감면, 가능, 문제, ","자동차/차량, 신차/신규차량, 구입/매입, ",,차량등록
45,상담사,감면/면제 대상,감면대상,현재 차량이 감면 받으신 차량은 아니시잖아요 선생님,네네네,차량,,"차량/차량, ",,차량등록
45,상담사,감면/면제 대상,주소,선생님 속하신 구가 어디 십니까?,달서구요,"구, ","달서구, ",,"달서구/주소/주소,",차량등록
45,민원인,구비서류,,저기 고 어 개인 용달번호 있지않습니까 영업용 화물 넘버를 어 지금은 쓸수가 없어가지고 용도 변경해서 개인 그냥 업무용으로만 쓸라그러거든요 화물용은 아니고 그러면 등록사업소에 가서 용도변경을 해가 다시 자동차 등록증을 받아야되지 않습니까 예 그럴경우 갈때 필요한 서류가 머죠 일단은 업무용으로 보험은 들었거든요 가입증명서는 있고,네네 그 용도를 변경하신다는 건데 영업용 차량같은 경우에는 이제 담당하시는 분 따로 계셔서요 선생님 그 전화번호 안내 도와드리겠습니다 예 공오삼 칠사구에 일공삼육번입니다,"개인 용달 번호, 영업용 화물 넘버, 용도, 변경, 개인, 업무, 화물, 등록사업소, 용도, 변경, 자동차 등록증, 서류, 업무, 보험, 가입증명서","용도 변경, 영업용, 차량, 담당, 전화번호, 안내, 공오삼 칠사구에 일공삼육번, ","화물/화물차, 등록사업소/등록사무소, 자동차 등록증/차량등록증, 서류/구비서류, 가입증명서/책임 보험 가입증명서, 영업용/영업용 차량, 차량/차량, 전화번호/연락처, ",,차량등록
45,상담사,구비서류,번호판 변경,아 네 선생님 그러시면은 그 노란색깔 영업용 번호판을 변경 원하시는거 맞으시죠,예예 완 완전히 번호를 바꾸는거는 아니고,"색깔, 영업용, 번호판, 변경","번호, ","색깔/색, 영업용/영업용 차량, 번호판/번호판, ",,차량등록
45,민원인,구비서류,,아 예 자동차 변경등록 신청 좀 할려고하는데 차 그 법인차량인데 주소가 변경이되서 법인 주소가 예 그래서카는데 그 차량이 한 다섯대 정도되는데 그 신청서를 신청서를 각각 다 적어가야 됩니까,예 맞습니다 일단은 지금 그 잠시만요 차량종류가 일단은 많으시단 말씀이지 않습니까 네 주소 변경부분 신청을 하실려고 하시는건데 네 저희가 고 차량에 대한 그 리스트를 일단은 가지고오셔야 되거든요 차량 대수가 일단 많으시면 차량번호하고 고 엑셀이라던지 리스트를 좀 작성하셔서 오시면 되거든요 선생님,"자동차, 변경, 등록, 신청, 법인, 차량, 주소, 변경, 법인, 주소, 차량, 다섯, 한대, 신청서","차량종류, 주소 변경, 신청, 리스트, 차량, 대수, 차량번호, 작성, ","자동차/차량, 차량/차량, 주소/차량 주소지, 주소/차량 주소지, 차량/차량, 차량종류/차량종류, 차량/차량, 차량번호/차량번호, ",,차량등록
45,민원인,구비서류,,카면 리스트는 작성을 하고 그 변 등록신청서에 그 한장 당 차량 한대씩 이렇게 작성을 해야되요,음 잠시만여 일단은 지금 저희가 그 등록신청서에는 일단은 작성을 거기에 각각 나눠서 하는걸로 알고있는데 일단은 실무담당하시는 분과 통화 한번 해보시는게 나으실거 같거든요 법인 예 전화번호 안내를 좀 드리도록 할께요 칠사구번에 일공오삼번에서 육번까지 연락주시면 되겠네요,"리스트, 작성, 등록신청서, 한장, 차량, 한대","등록신청서, 작성, 실무담당, 법인, 전화번호, 안내, 칠사구번에 일공오삼번, 육번, 연락, ","차량/차량, 실무담당/실무 담당자, 전화번호/연락처, ",,차량등록
45,상담사,구비서류,개인법인,예 일단은 지금 현재 법인맞으시죠 예,예,"법인, ",,,"법인/개인법인/종류,",차량등록
45,민원인,비용,,거 국가유공자로 해 가지고 저 이전했거든요 근데 공동명의 구십구 대 일로 바꿀려고 그러는데에 그렇게 되면은 이전비 하고 어떻게 되는 거죠.,대리인 신분증요 어 근데 선생님 요고 조금 제가 설명하 하는 부분이 있어서 그 제가 실무자 한번 바꿔 드릴게요 잠시만요 지금 통화 중인데요 지금 선생님 칠사구 일공오오 하시면 정확한 서류 확인 가능하실 거고요,"국가유공자, 이전, 공동명의, 구십구 대 일, 이전비, ","대리인, 신분증, 설명, 실무자, 통화, 칠사구 일공오오, 서류, 확인, ","공동명의/공동명의, 이전비/이전등록비용, 대리인/대리인, 신분증/신분증, 실무자/실무 담당자, 서류/구비서류, ",,차량등록
